workerid	rt	name	intensifier	color	price	item
48	3920	James	a bit	F87217	100	watch
48	4415	Patricia	sort of	DF0101	55	headphones
48	3590	Susan	somewhat	F87217	100	watch
48	3806	James	slightly	0404B4	100	coffee maker
48	4103	Richard	sort of	F87217	125	watch
48	3615	David	kind of	F87217	150	watch
48	4238	Patricia	a tad	DF0101	55	headphones
48	4407	Linda	moderately	0404B4	100	coffee maker
48	4391	Barbara	a tad	0404B4	110	coffee maker
48	4031	John	a tad	31B404	450	laptop
48	5110	Jennifer	a bit	E4287C	110	sweater
48	3431	Mary	somewhat	E4287C	95	sweater
48	3935	Patricia	kind of	31B404	500	laptop
48	3776	Susan	sort of	31B404	525	laptop
48	3880	Robert	somewhat	DF0101	100	headphones
48	3216	David	somewhat	0404B4	75	coffee maker
48	3270	Charles	a bit	E4287C	85	sweater
48	3518	Mary	a bit	E4287C	85	sweater
48	5307	Tim	sort of	DF0101	75	headphones
48	4299	Maria	kind of	F87217	85	watch
48	5639	Robert	a tad	31B404	450	laptop
48	4776	Richard	moderately	DF0101	95	headphones
48	3899	William	a bit	0404B4	100	coffee maker
48	4153	James	kind of	E4287C	75	sweater
48	3911	William	slightly	31B404	399	laptop
48	4157	Susan	slightly	0404B4	50	coffee maker
48	3799	Robert	slightly	E4287C	35	sweater
49	7634	Richard	kind of	31B404	65	sweater
49	14609	Maria	moderately	31B404	50	sweater
49	8922	Susan	a bit	F87217	65	watch
49	12642	Patricia	a tad	0404B4	75	headphones
49	5859	Robert	kind of	E4287C	85	coffee maker
49	4779	Linda	moderately	F87217	55	watch
49	10547	Jennifer	a bit	F87217	45	watch
49	9395	Mary	a tad	0404B4	75	headphones
49	5515	Susan	moderately	F87217	65	watch
49	9226	Tim	kind of	DF0101	250	laptop
49	6796	Barbara	slightly	E4287C	35	coffee maker
49	6459	Richard	slightly	0404B4	65	headphones
49	6251	David	a bit	0404B4	45	headphones
49	8531	Robert	slightly	E4287C	35	coffee maker
49	6451	Susan	somewhat	DF0101	150	laptop
49	11891	Robert	sort of	DF0101	265	laptop
49	11091	Maria	kind of	31B404	45	sweater
49	8564	Jennifer	sort of	31B404	75	sweater
49	10970	Maria	slightly	DF0101	450	laptop
49	8219	Patricia	moderately	E4287C	75	coffee maker
49	8155	Richard	kind of	31B404	65	sweater
49	6995	James	sort of	F87217	65	watch
49	6051	William	a bit	E4287C	45	coffee maker
49	5459	Robert	somewhat	31B404	55	sweater
49	7179	Susan	a tad	F87217	35	watch
49	17299	Patricia	sort of	DF0101	400	laptop
49	6923	Michael	a tad	0404B4	65	headphones
49	5795	Charles	sort of	DF0101	400	laptop
49	5300	William	somewhat	DF0101	550	laptop
49	6522	Robert	moderately	F87217	75	watch
49	5891	Elizabeth	slightly	E4287C	45	coffee maker
49	8531	Jennifer	somewhat	31B404	65	sweater
49	5867	John	a bit	0404B4	75	headphones
49	5356	Mary	a tad	0404B4	65	headphones
49	4723	Susan	somewhat	E4287C	45	coffee maker
50	8439	Sally	sort of	0404B4	800	watch
50	7245	James	slightly	31B404	90	coffee maker
50	6791	Michael	sort of	DF0101	140	headphones
50	10206	Robert	a tad	0404B4	450	watch
50	8782	Charles	moderately	F87217	175	sweater
50	7854	Charles	moderately	31B404	75	coffee maker
50	6313	Elizabeth	a bit	0404B4	250	watch
50	6934	James	kind of	E4287C	800	laptop
50	15502	Mary	moderately	DF0101	75	headphones
50	11759	Barbara	moderately	F87217	95	sweater
50	49645	Jennifer	a bit	E4287C	1100	laptop
50	6659	Robert	somewhat	0404B4	400	watch
50	10471	Barbara	somewhat	E4287C	800	laptop
50	4727	Mary	kind of	F87217	100	sweater
50	4335	Patricia	slightly	F87217	75	sweater
50	7173	David	kind of	0404B4	600	watch
50	8392	Mary	moderately	E4287C	850	laptop
50	4286	Tim	slightly	F87217	95	sweater
50	6807	Linda	a tad	DF0101	95	headphones
50	4430	William	somewhat	E4287C	1000	laptop
50	7143	Barbara	somewhat	DF0101	150	headphones
50	5194	Patricia	a bit	0404B4	500	watch
50	8152	John	a bit	E4287C	950	laptop
50	5160	Elizabeth	a tad	31B404	75	coffee maker
50	4926	Maria	slightly	31B404	65	coffee maker
50	7463	Tim	a tad	31B404	75	coffee maker
50	4847	James	sort of	DF0101	125	headphones
50	5327	Tim	kind of	E4287C	950	laptop
50	4408	James	sort of	31B404	100	coffee maker
50	8184	Barbara	kind of	DF0101	125	headphones
50	5967	Linda	somewhat	31B404	85	coffee maker
50	4395	Sally	slightly	DF0101	95	headphones
50	4743	Charles	a tad	F87217	100	sweater
50	5072	Richard	sort of	0404B4	350	watch
50	5407	Elizabeth	a bit	F87217	125	sweater
51	8884	Michael	a tad	31B404	100	coffee maker
51	9014	Robert	slightly	F87217	70	watch
51	8214	Linda	moderately	0404B4	30	sweater
51	9710	Richard	sort of	0404B4	25	sweater
51	10326	Richard	kind of	F87217	80	watch
51	8991	Charles	a bit	E4287C	700	laptop
51	8943	John	a bit	E4287C	700	laptop
51	12984	Richard	moderately	F87217	80	watch
51	11942	James	a bit	F87217	60	watch
51	7470	John	kind of	31B404	80	coffee maker
51	5767	Elizabeth	kind of	E4287C	600	laptop
51	6414	John	kind of	0404B4	35	sweater
51	7760	Michael	a tad	DF0101	100	headphones
51	7175	James	sort of	31B404	80	coffee maker
51	9494	David	sort of	DF0101	70	headphones
51	10422	Elizabeth	somewhat	0404B4	40	sweater
51	7655	Robert	moderately	F87217	60	watch
51	9943	David	somewhat	E4287C	650	laptop
51	5463	Mary	a tad	0404B4	40	sweater
51	6863	John	moderately	0404B4	45	sweater
51	7327	Richard	a tad	0404B4	50	sweater
51	10631	James	moderately	31B404	80	coffee maker
51	7253	Susan	somewhat	E4287C	600	laptop
51	4783	Sally	a tad	DF0101	80	headphones
51	9359	David	slightly	E4287C	500	laptop
51	7966	Elizabeth	a bit	DF0101	80	headphones
51	3656	Linda	somewhat	E4287C	600	laptop
51	6630	Robert	slightly	DF0101	60	headphones
51	7295	Robert	slightly	F87217	60	watch
51	10352	Charles	kind of	DF0101	65	headphones
51	7117	Sally	a bit	31B404	90	coffee maker
51	7558	Sally	somewhat	DF0101	70	headphones
51	5983	Richard	sort of	F87217	70	watch
51	8071	Maria	sort of	31B404	80	coffee maker
51	10871	Barbara	slightly	31B404	90	coffee maker
52	6313	Richard	moderately	F87217	90	headphones
52	4609	Richard	a tad	E4287C	120	coffee maker
52	3360	Richard	somewhat	31B404	80	watch
52	9672	Linda	a bit	E4287C	100	coffee maker
52	5265	Linda	moderately	0404B4	1400	laptop
52	7547	Patricia	kind of	31B404	120	watch
52	5859	Barbara	a bit	0404B4	1000	laptop
52	3469	Barbara	a tad	31B404	100	watch
52	3328	William	slightly	E4287C	85	coffee maker
52	4328	Sally	slightly	DF0101	40	sweater
52	4383	Susan	somewhat	DF0101	65	sweater
52	7125	Tim	slightly	31B404	90	watch
52	3063	Jennifer	sort of	31B404	100	watch
52	4203	Robert	a tad	DF0101	70	sweater
52	3844	Maria	sort of	0404B4	1400	laptop
52	3484	John	kind of	F87217	120	headphones
52	5266	Maria	a bit	F87217	100	headphones
52	3187	Charles	a tad	0404B4	1200	laptop
52	3391	James	somewhat	F87217	90	headphones
52	3250	Patricia	slightly	F87217	100	headphones
52	4812	Patricia	moderately	F87217	130	headphones
52	7813	Charles	slightly	DF0101	75	sweater
52	6965	Sally	sort of	E4287C	100	coffee maker
52	3125	Sally	kind of	F87217	90	headphones
52	3593	Mary	kind of	0404B4	1500	laptop
52	3735	Susan	a bit	0404B4	1200	laptop
52	3640	James	a tad	DF0101	75	sweater
52	5032	Charles	kind of	E4287C	90	coffee maker
52	4937	Jennifer	somewhat	DF0101	85	sweater
52	5469	Jennifer	moderately	31B404	75	watch
52	12344	Charles	sort of	E4287C	130	coffee maker
52	3265	Mary	moderately	DF0101	85	sweater
52	7641	Tim	a bit	0404B4	1300	laptop
52	4812	Elizabeth	somewhat	E4287C	100	coffee maker
52	3284	William	sort of	31B404	90	watch
53	8115	Elizabeth	a bit	F87217	700	laptop
53	8683	William	somewhat	E4287C	60	coffee maker
53	7586	Linda	somewhat	F87217	600	laptop
53	14633	Michael	moderately	E4287C	65	coffee maker
53	11354	John	moderately	31B404	110	headphones
53	10073	Susan	a bit	0404B4	70	sweater
53	8188	Richard	a tad	E4287C	45	coffee maker
53	6192	Barbara	a tad	DF0101	120	watch
53	9268	John	a tad	0404B4	60	sweater
53	9010	Mary	slightly	DF0101	130	watch
53	11643	Susan	kind of	F87217	550	laptop
53	14864	Richard	sort of	DF0101	140	watch
53	61884	Mary	moderately	31B404	130	headphones
53	7680	Michael	sort of	E4287C	65	coffee maker
53	17820	Barbara	kind of	31B404	140	headphones
53	7006	David	moderately	F87217	550	laptop
53	32163	William	sort of	E4287C	60	coffee maker
53	5558	Charles	a bit	0404B4	60	sweater
53	5341	Jennifer	somewhat	DF0101	140	watch
53	11415	Barbara	a tad	0404B4	50	sweater
53	8301	John	a bit	31B404	130	headphones
53	5565	Sally	moderately	31B404	120	headphones
53	15709	Michael	sort of	0404B4	65	sweater
53	8945	David	kind of	DF0101	120	watch
53	5946	Richard	a tad	0404B4	50	sweater
53	5445	David	slightly	31B404	110	headphones
53	8543	Mary	slightly	F87217	450	laptop
53	5569	Barbara	slightly	F87217	450	laptop
53	6159	Charles	sort of	31B404	120	headphones
53	6797	Elizabeth	a bit	0404B4	70	sweater
53	5731	Mary	kind of	DF0101	140	watch
53	7797	John	somewhat	F87217	600	laptop
53	4915	James	kind of	E4287C	70	coffee maker
53	7977	Maria	slightly	DF0101	120	watch
53	5162	Michael	somewhat	E4287C	60	coffee maker
54	9342	Elizabeth	kind of	F87217	55	coffee maker
54	10008	Richard	moderately	31B404	100	headphones
54	9143	Robert	a bit	31B404	85	headphones
54	6086	Jennifer	somewhat	31B404	90	headphones
54	5189	William	somewhat	E4287C	70	watch
54	7457	James	somewhat	F87217	40	coffee maker
54	5222	Tim	moderately	0404B4	350	laptop
54	6438	Elizabeth	a bit	E4287C	66	watch
54	5819	John	kind of	E4287C	82	watch
54	3979	Patricia	a tad	DF0101	45	sweater
54	6291	Susan	slightly	0404B4	320	laptop
54	4637	Tim	a tad	0404B4	300	laptop
54	7078	James	slightly	E4287C	75	watch
54	3754	Patricia	slightly	31B404	90	headphones
54	4580	Linda	a bit	F87217	44	coffee maker
54	7288	Tim	sort of	E4287C	82	watch
54	6497	Maria	somewhat	F87217	60	coffee maker
54	8396	Richard	slightly	31B404	78	headphones
54	7545	Elizabeth	sort of	31B404	90	headphones
54	6984	David	sort of	31B404	105	headphones
54	3394	Sally	kind of	DF0101	55	sweater
54	4305	Charles	a tad	DF0101	48	sweater
54	5584	William	kind of	0404B4	450	laptop
54	5798	Richard	moderately	0404B4	480	laptop
54	4175	Linda	a tad	E4287C	77	watch
54	3586	Susan	moderately	DF0101	60	sweater
54	7725	Patricia	a bit	DF0101	33	sweater
54	13813	Sally	a bit	0404B4	400	laptop
54	3998	John	moderately	F87217	58	coffee maker
54	6074	Robert	slightly	DF0101	34	sweater
54	5870	Patricia	sort of	E4287C	67	watch
54	3582	David	sort of	F87217	55	coffee maker
54	4363	Robert	kind of	F87217	72	coffee maker
54	4258	Michael	somewhat	DF0101	50	sweater
54	9318	Tim	a tad	0404B4	360	laptop
55	9500	David	sort of	0404B4	200	headphones
55	12289	Maria	a tad	F87217	500	laptop
55	8516	Sally	a bit	0404B4	120	headphones
55	10109	Elizabeth	kind of	0404B4	100	headphones
55	9609	Richard	somewhat	E4287C	150	coffee maker
55	11813	Michael	a tad	DF0101	300	watch
55	8703	John	somewhat	E4287C	120	coffee maker
55	10557	James	a tad	0404B4	200	headphones
55	12266	David	somewhat	DF0101	150	watch
55	8109	Richard	moderately	E4287C	200	coffee maker
55	6297	Tim	moderately	E4287C	150	coffee maker
55	9047	David	slightly	0404B4	100	headphones
55	10828	Charles	kind of	0404B4	90	headphones
55	6500	James	sort of	F87217	200	laptop
55	14754	David	somewhat	31B404	60	sweater
55	45078	Linda	sort of	31B404	60	sweater
55	15518	Barbara	moderately	31B404	65	sweater
55	10765	Maria	moderately	31B404	70	sweater
55	6188	William	a bit	DF0101	200	watch
55	9687	Linda	kind of	DF0101	150	watch
55	7938	Michael	moderately	F87217	300	laptop
55	7609	Robert	slightly	E4287C	200	coffee maker
55	5063	Richard	a bit	31B404	60	sweater
55	9323	Richard	slightly	E4287C	220	coffee maker
55	10187	Mary	slightly	31B404	60	sweater
55	8047	Robert	a bit	F87217	350	laptop
55	8172	Robert	slightly	F87217	300	laptop
55	12235	Sally	somewhat	DF0101	200	watch
55	10469	John	sort of	E4287C	200	coffee maker
55	7307	Susan	a bit	F87217	300	laptop
55	11109	Patricia	kind of	DF0101	150	watch
55	4594	James	a tad	F87217	500	laptop
55	5703	Tim	a tad	0404B4	200	headphones
55	5969	Susan	kind of	DF0101	150	watch
55	5172	Barbara	sort of	31B404	60	sweater
56	8722	Barbara	moderately	DF0101	50	sweater
56	5106	James	moderately	31B404	100	watch
56	4631	Barbara	sort of	0404B4	75	headphones
56	5332	John	somewhat	31B404	150	watch
56	4915	Sally	a bit	31B404	300	watch
56	4562	Barbara	kind of	0404B4	75	headphones
56	6932	Linda	a tad	E4287C	50	coffee maker
56	9339	Linda	sort of	DF0101	75	sweater
56	4281	Robert	kind of	F87217	250	laptop
56	5066	Elizabeth	a tad	0404B4	75	headphones
56	3850	Tim	sort of	E4287C	50	coffee maker
56	4762	Michael	a bit	0404B4	100	headphones
56	4430	Susan	somewhat	F87217	250	laptop
56	4367	David	somewhat	E4287C	50	coffee maker
56	5223	James	a bit	DF0101	50	sweater
56	3855	Maria	moderately	DF0101	75	sweater
56	3556	Tim	kind of	F87217	250	laptop
56	3712	Linda	slightly	F87217	200	laptop
56	5107	Charles	a tad	DF0101	75	sweater
56	6163	Michael	a tad	0404B4	50	headphones
56	9842	Richard	sort of	DF0101	50	sweater
56	10166	Charles	somewhat	0404B4	50	headphones
56	9061	Sally	moderately	31B404	150	watch
56	3613	Robert	slightly	0404B4	50	headphones
56	7527	John	slightly	31B404	100	watch
56	3415	William	slightly	E4287C	50	coffee maker
56	5014	Sally	sort of	E4287C	50	coffee maker
56	35375	Maria	a bit	E4287C	50	coffee maker
56	3505	Mary	kind of	E4287C	50	coffee maker
56	9694	Elizabeth	slightly	31B404	100	watch
56	3680	David	a bit	F87217	250	laptop
56	4250	Robert	a tad	F87217	200	laptop
56	5332	Jennifer	moderately	DF0101	75	sweater
56	7821	Maria	somewhat	F87217	350	laptop
56	7436	William	kind of	31B404	150	watch
57	7957	Elizabeth	sort of	F87217	200	watch
57	5292	William	a bit	0404B4	100	headphones
57	7701	David	kind of	DF0101	100	sweater
57	6118	David	kind of	0404B4	100	headphones
57	6830	Michael	slightly	DF0101	50	sweater
57	5861	Richard	a tad	31B404	80	coffee maker
57	4676	David	somewhat	31B404	200	coffee maker
57	5325	Mary	kind of	31B404	150	coffee maker
57	4261	Elizabeth	moderately	DF0101	50	sweater
57	6565	Maria	a bit	E4287C	800	laptop
57	8102	Sally	sort of	F87217	500	watch
57	4613	Elizabeth	sort of	E4287C	600	laptop
57	5558	Maria	a tad	F87217	200	watch
57	4613	Barbara	somewhat	0404B4	100	headphones
57	5293	John	slightly	E4287C	600	laptop
57	5221	William	slightly	E4287C	600	laptop
57	5605	Maria	moderately	31B404	400	coffee maker
57	4390	Mary	a bit	0404B4	100	headphones
57	4518	Patricia	a bit	E4287C	600	laptop
57	4414	Maria	somewhat	31B404	400	coffee maker
57	4166	Susan	somewhat	0404B4	100	headphones
57	4581	Barbara	a tad	DF0101	100	sweater
57	4974	Robert	slightly	F87217	200	watch
57	4444	James	a tad	31B404	200	coffee maker
57	3805	Tim	sort of	0404B4	100	headphones
57	4557	Susan	sort of	31B404	200	coffee maker
57	4534	Charles	moderately	E4287C	600	laptop
57	3934	Sally	a bit	0404B4	100	headphones
57	5358	Elizabeth	moderately	DF0101	150	sweater
57	5214	Tim	moderately	DF0101	150	sweater
57	4413	James	kind of	F87217	200	watch
57	4077	Mary	a tad	E4287C	600	laptop
57	7141	James	slightly	F87217	250	watch
57	6189	Patricia	kind of	F87217	500	watch
57	4014	Patricia	somewhat	DF0101	250	sweater
58	10741	Maria	moderately	F87217	110	headphones
58	9894	Elizabeth	somewhat	DF0101	70	sweater
58	8158	Richard	a tad	31B404	100	coffee maker
58	10718	John	a tad	E4287C	900	watch
58	6535	Mary	moderately	F87217	110	headphones
58	7223	James	slightly	0404B4	1000	laptop
58	5511	William	a tad	31B404	100	coffee maker
58	8830	Robert	slightly	31B404	100	coffee maker
58	5496	Linda	a bit	E4287C	500	watch
58	5216	John	a bit	E4287C	500	watch
58	7175	Mary	kind of	DF0101	100	sweater
58	5142	John	moderately	DF0101	150	sweater
58	3999	Jennifer	slightly	E4287C	500	watch
58	3263	Linda	somewhat	DF0101	100	sweater
58	2631	Tim	moderately	0404B4	1000	laptop
58	3223	Barbara	kind of	E4287C	750	watch
58	3823	James	kind of	0404B4	950	laptop
58	3462	Barbara	kind of	F87217	120	headphones
58	4791	Robert	sort of	DF0101	120	sweater
58	3464	Maria	slightly	E4287C	550	watch
58	2551	Elizabeth	slightly	31B404	100	coffee maker
58	2639	Michael	a tad	F87217	120	headphones
58	2519	Susan	sort of	0404B4	1000	laptop
58	3455	Tim	somewhat	F87217	110	headphones
58	2839	Barbara	a bit	E4287C	750	watch
58	3239	Sally	somewhat	0404B4	1100	laptop
58	2863	Patricia	kind of	F87217	125	headphones
58	3095	Charles	a bit	0404B4	1100	laptop
58	2647	James	sort of	DF0101	150	sweater
58	2895	William	a bit	0404B4	1000	laptop
58	2415	David	moderately	F87217	120	headphones
58	2952	Michael	sort of	31B404	120	coffee maker
58	2430	Mary	somewhat	DF0101	100	sweater
58	1991	James	a tad	31B404	120	coffee maker
58	2071	Tim	sort of	31B404	120	coffee maker
59	9401	Sally	somewhat	0404B4	30	sweater
59	11096	Charles	sort of	DF0101	25	coffee maker
59	6155	William	slightly	0404B4	20	sweater
59	7638	Linda	slightly	0404B4	20	sweater
59	5509	Tim	a bit	F87217	50	headphones
59	7165	Maria	slightly	DF0101	25	coffee maker
59	5291	Robert	a tad	0404B4	15	sweater
59	29537	David	somewhat	31B404	500	laptop
59	19297	Michael	moderately	0404B4	20	sweater
59	17611	Patricia	sort of	0404B4	35	sweater
59	9119	Mary	a tad	DF0101	25	coffee maker
59	6756	Robert	kind of	0404B4	65	sweater
59	6121	Patricia	somewhat	F87217	23	headphones
59	5273	Susan	sort of	F87217	43	headphones
59	5345	Linda	a bit	E4287C	21	watch
59	11443	Charles	a bit	F87217	30	headphones
59	5444	Tim	moderately	DF0101	25	coffee maker
59	10670	David	somewhat	31B404	350	laptop
59	12655	Elizabeth	sort of	DF0101	21	coffee maker
59	6967	Jennifer	a bit	E4287C	200	watch
59	6742	Susan	kind of	F87217	20	headphones
59	5533	Linda	moderately	DF0101	45	coffee maker
59	6333	Patricia	somewhat	F87217	12	headphones
59	6799	Richard	a tad	F87217	20	headphones
59	11249	Jennifer	kind of	E4287C	22	watch
59	12187	William	kind of	31B404	200	laptop
59	9172	Barbara	moderately	31B404	265	laptop
59	14223	Michael	sort of	31B404	345	laptop
59	17746	Sally	kind of	E4287C	30	watch
59	4416	Maria	a bit	31B404	200	laptop
59	7981	James	slightly	DF0101	45	coffee maker
59	28412	Patricia	a tad	E4287C	25	watch
59	5171	John	a tad	31B404	300	laptop
59	12123	Linda	moderately	E4287C	23	watch
59	7382	William	slightly	E4287C	15	watch
60	5134	Michael	slightly	E4287C	55	sweater
60	5343	Charles	kind of	E4287C	45	sweater
60	5623	Richard	slightly	DF0101	75	headphones
60	6303	Robert	moderately	F87217	1300	laptop
60	4822	Susan	kind of	F87217	1100	laptop
60	6134	James	a bit	0404B4	65	coffee maker
60	4862	David	a bit	31B404	75	watch
60	4639	Tim	kind of	E4287C	45	sweater
60	5775	Patricia	a tad	0404B4	70	coffee maker
60	7166	Barbara	somewhat	E4287C	40	sweater
60	7767	Sally	sort of	0404B4	65	coffee maker
60	6743	James	kind of	E4287C	45	sweater
60	3663	Charles	somewhat	31B404	75	watch
60	4767	John	moderately	DF0101	85	headphones
60	4198	Sally	sort of	DF0101	75	headphones
60	4558	Richard	a bit	0404B4	40	coffee maker
60	3887	Maria	slightly	31B404	60	watch
60	6639	Linda	a tad	F87217	900	laptop
60	6655	David	sort of	E4287C	55	sweater
60	5647	Susan	slightly	31B404	60	watch
60	3983	John	slightly	DF0101	60	headphones
60	4047	Barbara	somewhat	E4287C	55	sweater
60	4271	Barbara	a tad	F87217	900	laptop
60	7415	Mary	kind of	DF0101	65	headphones
60	4423	Michael	a bit	DF0101	60	headphones
60	4693	Mary	a tad	DF0101	55	headphones
60	4079	Elizabeth	moderately	0404B4	50	coffee maker
60	4174	Linda	sort of	31B404	75	watch
60	4711	Jennifer	a tad	31B404	65	watch
60	5615	Elizabeth	a bit	F87217	900	laptop
60	3575	Jennifer	somewhat	F87217	1100	laptop
60	4264	William	sort of	0404B4	55	coffee maker
60	7952	Barbara	moderately	F87217	1300	laptop
60	4358	Jennifer	somewhat	0404B4	55	coffee maker
60	5566	Linda	moderately	31B404	75	watch
61	12684	Elizabeth	kind of	31B404	120	watch
61	6172	Richard	a bit	E4287C	45	sweater
61	8261	Charles	slightly	0404B4	60	coffee maker
61	8223	William	a bit	F87217	35	headphones
61	5996	Tim	moderately	F87217	30	headphones
61	5884	Charles	moderately	F87217	30	headphones
61	6898	Barbara	a tad	31B404	50	watch
61	7120	Tim	somewhat	E4287C	40	sweater
61	12012	Barbara	a tad	DF0101	500	laptop
61	9437	Richard	a bit	31B404	75	watch
61	5517	Jennifer	sort of	E4287C	60	sweater
61	4363	Jennifer	slightly	DF0101	600	laptop
61	8475	Tim	moderately	0404B4	80	coffee maker
61	8565	Sally	sort of	E4287C	50	sweater
61	5194	Robert	kind of	0404B4	75	coffee maker
61	4958	Tim	somewhat	F87217	40	headphones
61	4156	James	a bit	DF0101	600	laptop
61	9566	Elizabeth	moderately	31B404	80	watch
61	5170	Sally	a tad	31B404	70	watch
61	4691	Robert	a tad	0404B4	80	coffee maker
61	5845	Maria	sort of	0404B4	80	coffee maker
61	9071	Barbara	somewhat	DF0101	700	laptop
61	4935	Linda	kind of	DF0101	700	laptop
61	5157	Elizabeth	slightly	0404B4	80	coffee maker
61	9643	Jennifer	slightly	31B404	60	watch
61	5601	John	a tad	31B404	60	watch
61	5845	Susan	sort of	E4287C	50	sweater
61	7042	Susan	kind of	E4287C	60	sweater
61	5852	Charles	slightly	F87217	35	headphones
61	6112	Mary	moderately	0404B4	80	coffee maker
61	4208	Patricia	a bit	E4287C	60	sweater
61	5338	David	somewhat	DF0101	600	laptop
61	5868	Mary	somewhat	F87217	45	headphones
61	5433	Elizabeth	kind of	F87217	45	headphones
61	5545	David	sort of	DF0101	800	laptop
62	15881	Patricia	sort of	DF0101	900	laptop
62	22371	Elizabeth	somewhat	E4287C	45	sweater
62	12035	Jennifer	slightly	F87217	250	watch
62	14119	Tim	somewhat	DF0101	1200	laptop
62	12460	Susan	somewhat	E4287C	35	sweater
62	9973	Patricia	sort of	31B404	40	headphones
62	10430	Sally	sort of	F87217	90	watch
62	9933	Linda	a tad	31B404	65	headphones
62	12110	Elizabeth	moderately	F87217	50	watch
62	16005	James	somewhat	31B404	60	headphones
62	20166	William	a tad	F87217	65	watch
62	7558	Maria	a bit	E4287C	35	sweater
62	9878	William	sort of	DF0101	800	laptop
62	9215	Susan	a tad	0404B4	50	coffee maker
62	9262	John	kind of	0404B4	65	coffee maker
62	10092	Tim	sort of	0404B4	49	coffee maker
62	13316	Barbara	a bit	E4287C	39	sweater
62	17894	Linda	a tad	31B404	35	headphones
62	13158	Michael	kind of	0404B4	50	coffee maker
62	9854	William	kind of	E4287C	30	sweater
62	9173	William	slightly	31B404	55	headphones
62	6518	Susan	moderately	F87217	85	watch
62	7686	William	moderately	DF0101	500	laptop
62	8854	Robert	a bit	31B404	39	headphones
62	5839	Charles	a tad	0404B4	35	coffee maker
62	7805	Barbara	kind of	E4287C	79	sweater
62	5141	Richard	a bit	0404B4	45	coffee maker
62	16212	John	slightly	DF0101	700	laptop
62	6422	David	slightly	E4287C	39	sweater
62	10669	John	kind of	0404B4	69	coffee maker
62	9095	Barbara	moderately	DF0101	590	laptop
62	6725	Elizabeth	moderately	F87217	55	watch
62	11134	David	somewhat	31B404	65	headphones
62	8223	Susan	a bit	DF0101	450	laptop
62	19694	Charles	slightly	F87217	95	watch
63	10170	Tim	slightly	31B404	100	coffee maker
63	10932	David	kind of	0404B4	150	headphones
63	7206	Charles	slightly	DF0101	150	watch
63	11344	Jennifer	slightly	0404B4	100	headphones
63	6799	Michael	a tad	31B404	100	coffee maker
63	5720	William	slightly	DF0101	100	watch
63	11288	Jennifer	a bit	F87217	1000	laptop
63	4845	Patricia	a bit	31B404	100	coffee maker
63	4091	Sally	sort of	F87217	1000	laptop
63	7119	Patricia	somewhat	0404B4	150	headphones
63	6455	Charles	sort of	E4287C	150	sweater
63	6069	Robert	somewhat	0404B4	150	headphones
63	7351	William	moderately	DF0101	100	watch
63	4639	James	moderately	DF0101	100	watch
63	5302	Mary	a tad	DF0101	100	watch
63	5568	Richard	kind of	0404B4	150	headphones
63	5911	Robert	a tad	E4287C	150	sweater
63	14021	Barbara	somewhat	DF0101	500	watch
63	5903	Charles	kind of	0404B4	150	headphones
63	5342	Elizabeth	somewhat	E4287C	200	sweater
63	4351	Michael	a tad	31B404	100	coffee maker
63	5103	Elizabeth	somewhat	F87217	1500	laptop
63	5527	Richard	sort of	0404B4	300	headphones
63	4805	Susan	slightly	E4287C	150	sweater
63	4352	Michael	kind of	E4287C	200	sweater
63	4503	James	moderately	31B404	100	coffee maker
63	4327	Maria	moderately	E4287C	100	sweater
63	5463	David	a bit	F87217	1000	laptop
63	5931	James	a bit	F87217	1000	laptop
63	4975	Susan	sort of	31B404	100	coffee maker
63	4399	Linda	kind of	DF0101	200	watch
63	4972	Jennifer	a tad	31B404	150	coffee maker
63	4199	David	a bit	E4287C	200	sweater
63	4960	William	moderately	F87217	1000	laptop
63	5592	James	sort of	F87217	1500	laptop
64	11446	Robert	sort of	F87217	100	headphones
64	6430	Elizabeth	slightly	E4287C	50	sweater
64	6607	John	moderately	0404B4	900	laptop
64	5966	William	a tad	0404B4	750	laptop
64	8966	Robert	somewhat	DF0101	150	watch
64	6566	Patricia	a tad	0404B4	750	laptop
64	6294	William	kind of	0404B4	850	laptop
64	7894	Linda	slightly	0404B4	750	laptop
64	8959	Richard	slightly	E4287C	45	sweater
64	7487	Elizabeth	a tad	31B404	100	coffee maker
64	5071	Elizabeth	slightly	E4287C	45	sweater
64	7079	Tim	moderately	DF0101	85	watch
64	7983	Charles	a bit	31B404	80	coffee maker
64	8175	Jennifer	a tad	F87217	50	headphones
64	6495	Richard	kind of	F87217	50	headphones
64	8191	Susan	moderately	31B404	75	coffee maker
64	5679	David	kind of	31B404	75	coffee maker
64	5079	Tim	kind of	E4287C	55	sweater
64	9462	Barbara	a tad	DF0101	150	watch
64	5238	Charles	somewhat	DF0101	150	watch
64	5358	Jennifer	a bit	0404B4	950	laptop
64	4998	Robert	a bit	31B404	85	coffee maker
64	5678	Michael	kind of	F87217	70	headphones
64	4582	Barbara	sort of	DF0101	200	watch
64	5719	Mary	sort of	E4287C	110	sweater
64	5822	Charles	sort of	E4287C	110	sweater
64	6311	Robert	slightly	31B404	50	coffee maker
64	4775	John	a bit	DF0101	150	watch
64	4903	David	somewhat	31B404	100	coffee maker
64	5223	Sally	sort of	F87217	50	headphones
64	6783	Susan	moderately	F87217	75	headphones
64	5631	Mary	somewhat	F87217	75	headphones
