workerid	name	adverb	gender	object	response	condition	language	enjoyment	gender	age	comments	asses	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.catch_trials	Answer.condition	Answer.time_in_minutes
0	Dustin	excessively	male	laptop	1300	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Thomas	extraordinarily	male	watch	3000	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Kelly	exceptionally	female	laptop	1000	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Logan	incredibly	male	watch	600	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Angela	surpassingly	female	watch	1000	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Sarah	decidedly	female	laptop	1000	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Victoria	exceedingly	female	coffee maker	200	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Melissa	significantly	female	watch	1000	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Brianna	surpassingly	female	laptop	1500	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Tiffany	extremely	female	watch	5000	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Trevor	colossally	male	laptop	1700	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Brittany	decidedly	female	watch	1000	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Connor	supremely	male	watch	1500	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Madison	markedly	female	laptop	1200	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Haley	extremely	female	laptop	2000	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Alexandra	acutely	female	watch	600	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Noah	mightily	male	laptop	1200	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Maria	intensely	female	coffee maker	300	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Jason	radically	male	coffee maker	300	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Austin	awfully	male	coffee maker	400	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Kristen	supremely	female	coffee maker	500	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Will	particularly	male	coffee maker	200	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Joshua	awfully	male	watch	500	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Carlos	colossally	male	watch	700	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Vanessa	exceptionally	female	watch	1000	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Kelsey	surpassingly	female	coffee maker	600	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Jeff	astoundingly	male	laptop	2500	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Alyssa	particularly	female	watch	600	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Elizabeth	strikingly	female	coffee maker	250	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
0	Morgan	seriously	female	laptop	1500	extreme	English	1	Male	26		Yes	3	Mac	900	1440	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3SKRO2GZ71RCUIKUMPZO77A6O57K1A	0	Approved	Mon Dec 01 22:18:43 PST 2014	Mon Dec 01 05:28:16 PST 2014	Mon Dec 01 05:38:43 PST 2014	Mon Dec 01 05:52:14 PST 2014					[]	{}	10.41945
